brand_name,generic_name,key
l-mefolate-pyridox-mecobalamin,mecobal/levomefolat ca/b6 phos,mecobal/levomefolat ca/b6 phos
l-methyl-b6-b12,mecobal/levomefolat ca/b6 phos,mecobal/levomefolat ca/b6 phos
metanx,mecobal/levomefolat ca/b6 phos,mecobal/levomefolat ca/b6 phos
neurpath-b,mecobal/levomefolat ca/b6 phos,mecobal/levomefolat ca/b6 phos
vitacirc-b,mecobal/levomefolat ca/b6 phos,mecobal/levomefolat ca/b6 phos
folast,mecobalamin/l-mefolate/b6 phos,mecobalamin/l-mefolate/b6 phos
namzaric,memantine hcl/donepezil hcl,memantine hydrochloride/donepezil hydrochloride
rowasa,mesalamine w/cleansing wipes,mesalamine w/cleansing wipes
uroqid-acid no.2,methen mand/naphos m-b m-h,methen mand/naphos m-b m-h
utac,methen mand/naphos m-b m-h,methen mand/naphos m-b m-h
phosenamine,methen/m-blue/sal/na phos/hyos,methen/m-blue/sal/na phos/hyos
uretron d-s,methen/m-blue/sal/na phos/hyos,methen/m-blue/sal/na phos/hyos
ustell,methen/m-blue/sal/na phos/hyos,methen/m-blue/sal/na phos/hyos
uta,methen/m-blue/sal/na phos/hyos,methen/m-blue/sal/na phos/hyos
uro-blue,methen/sod phos/meth blue/hyos,methen/sod phos/meth blue/hyos
urogesic-blue,methen/sod phos/meth blue/hyos,methen/sod phos/meth blue/hyos
cystex,methenam/benz ac/salicy/sal-am,methenam/benz ac/salicy/sal-am
hyophen,methenam/me blue/ba/salicy/hyo,methenam/me blue/ba/salicy/hyo
methylphen,methenam/me blue/ba/salicy/hyo,methenam/me blue/ba/salicy/hyo
prosed-ds,methenam/me blue/ba/salicy/hyo,methenam/me blue/ba/salicy/hyo
methyldopa-hydrochlorothiazide,methyldopa/hydrochlorothiazide,methyldopa/hydrochlorothiazide
dutoprol,metoprolol succinate/hctz,metoprolol succinate/hctz
lopressor hct,metoprolol/hydrochlorothiazide,metoprolol/hydrochlorothiazide
metoprolol-hydrochlorothiazide,metoprolol/hydrochlorothiazide,metoprolol/hydrochlorothiazide
metrogel,metronidazole/skin cleanser,metronidazole/skin cleanser
rosadan,metronidazole/skin cleansr #23,metronidazole/skin cleansr #23
metro iv,metronidazole/sodium chloride,metronidazole/sodium chloride
cafgesic forte,mg sal/acetaminophn/p-tlox/caf,mg sal/acetaminophn/p-tlox/caf
durabac forte,mg sal/acetaminophn/p-tlox/caf,mg sal/acetaminophn/p-tlox/caf
vusion,miconazole nitrate/zinc ox/pet,miconazole nitrate/zinc ox/pet
milrinone in 5% dextrose,milrinone lactate/d5w,milrinone lactate/d5w
minocin,minocycline hcl/skin cl no.4,minocycline hydrochloride/skin cl no.4
moexipril-hydrochlorothiazide,moexipril/hydrochlorothiazide,moexipril/hydrochlorothiazide
uniretic,moexipril/hydrochlorothiazide,moexipril/hydrochlorothiazide
dulera,mometasone/formoterol,mometasone/formoterol
embeda,morphine sulfate/naltrexone,morphine sulfate/naltrexone
darcalma,mth/me blue/sod phos/phen/hyos,mth/me blue/sod phos/phen/hyos
darpaz,mth/me blue/sod phos/phen/hyos,mth/me blue/sod phos/phen/hyos
phosphasal,mth/me blue/sod phos/phen/hyos,mth/me blue/sod phos/phen/hyos
ur n-c,mth/me blue/sod phos/phen/hyos,mth/me blue/sod phos/phen/hyos
uramit mb,mth/me blue/sod phos/phen/hyos,mth/me blue/sod phos/phen/hyos
urelle,mth/me blue/sod phos/phen/hyos,mth/me blue/sod phos/phen/hyos
uretron d-s,mth/me blue/sod phos/phen/hyos,mth/me blue/sod phos/phen/hyos
uribel,mth/me blue/sod phos/phen/hyos,mth/me blue/sod phos/phen/hyos
urin d.s.,mth/me blue/sod phos/phen/hyos,mth/me blue/sod phos/phen/hyos
uro-l,mth/me blue/sod phos/phen/hyos,mth/me blue/sod phos/phen/hyos
utira-c,mth/me blue/sod phos/phen/hyos,mth/me blue/sod phos/phen/hyos
utrona-c,mth/me blue/sod phos/phen/hyos,mth/me blue/sod phos/phen/hyos
strovite advance,multivit-min #14/folic acid,multivit-min #14/folic acid
fac-x,multivit-min12/fa/lycopene/lut,multivit-min12/fa/lycopene/lut
bacmin,"multivit, min cmb#20/iron/fa","multivit, min cmb#20/iron/fa"
dialyvite 5000,"multivit, mincmb#11/folic acid","multivit, mincmb#11/folic acid"
v-c forte,multivitamin-minerals no.7/fa,multivitamin-minerals no.7/fa
vica-forte,multivitamin-minerals no.7/fa,multivitamin-minerals no.7/fa
vicap forte,multivitamin-minerals no.7/fa,multivitamin-minerals no.7/fa
dialyvite supreme d,"multivitamin, min cmb#25/fa/d3","multivitamin, min cmb#25/fa/d3"
udamin,"multivitamins, min #28/fa/lyco","multivitamins, min #28/fa/lyco"
corvite free,"mv, min cmb #6/fa/lut/lyco/q10","mv, min cmb #6/fa/lut/lyco/q10"
probarimin qt,"mv, min cmb#17/iron/fa/min aa","mv, min cmb#17/iron/fa/min aa"
tozal,"mv, min cmb#22/lut/om3/dha/epa","mv, min cmb#22/lut/om3/dha/epa"
protect cardio,"mv, min cmb#8/fa/co q10/omega3","mv, min cmb#8/fa/co q10/omega3"
udamin sp,"mv, min cmb#9/fa/saw palmet xt","mv, min cmb#9/fa/saw palmet xt"
choice-tabs,"mv,min #10/fa/d3/alip acid/lut","mv,min #10/fa/d3/alip acid/lut"
strovite advance + d,"mv,min #10/fa/d3/alip acid/lut","mv,min #10/fa/d3/alip acid/lut"
strovite one,"mv,min #10/fa/d3/alip acid/lut","mv,min #10/fa/d3/alip acid/lut"
req49+,"mv,min cmb#16/fa/lutein/lycop","mv,min cmb#16/fa/lutein/lycop"
visicol,na phos mono&dibasic/cellulose,na phos mono&dibasic/cellulose
k-phos m.f.,"na phos,m-b/k phos,monob","na phos,m-b/k phos,monob"
k-phos no.2,"na phos,m-b/k phos,monob","na phos,m-b/k phos,monob"
corzide,nadolol/bendroflumethiazide,nadolol/bendroflumethiazide
nadolol-bendroflumethiazide,nadolol/bendroflumethiazide,nadolol/bendroflumethiazide
contrave,naltrexone hcl/bupropion hcl,naltrexone hydrochloride/bupropion hydrochloride
osmoprep,"naphos m-b m-h/na phos,di-ba","naphos m-b m-h/na phos,di-ba"
vimovo,naproxen/esomeprazole mag,naproxen/esomeprazole mag
maxitrol,neo/polymyx b sulf/dexameth,neo/polymyx b sulf/dexameth
methadex,neo/polymyx b sulf/dexameth,neo/polymyx b sulf/dexameth
neomycin-polymyxin-dexameth,neo/polymyx b sulf/dexameth,neo/polymyx b sulf/dexameth
poly-dex,neo/polymyx b sulf/dexameth,neo/polymyx b sulf/dexameth
neo-polycin hc,neomycin su/baci zn/poly/hc,neomycin su/baci zn/poly/hc
neomycin-bacitracin-poly-hc,neomycin su/baci zn/poly/hc,neomycin su/baci zn/poly/hc
neo-polycin,neomycin su/bacitra/polymyxin,neomycin su/bacitra/polymyxin
neomycin-bacitracin-polymyxin,neomycin su/bacitra/polymyxin,neomycin su/bacitra/polymyxin
coly-mycin s,neomycin su/colist/hc/thonzon,neomycin su/colist/hc/thonzon
cortisporin-tc,neomycin su/colist/hc/thonzon,neomycin su/colist/hc/thonzon
poly-pred,neomycin su/plymx b su/pred,neomycin su/plymx b su/pred
neomycin-polymyxin b,neomycin su/polymyx b sulf,neomycin su/polymyx b sulf
neosporin g.u. irrigant,neomycin su/polymyx b sulf,neomycin su/polymyx b sulf
neo-synalar,neomycin sulfate/fluocinolone,neomycin sulfate/fluocinolone
cortisporin,neomycin/bacitra/polymyxin/hc,neomycin/bacitra/polymyxin/hc
neo-synalar,neomycin/fluocinolone/emol #65,neomycin/fluocinolone/emol #65
cortisporin,neomycin/polymyxin b sulf/hc,neomycin/polymyxin b sulf/hc
cortomycin,neomycin/polymyxin b sulf/hc,neomycin/polymyxin b sulf/hc
neomycin-polymyxin-hc,neomycin/polymyxin b sulf/hc,neomycin/polymyxin b sulf/hc
neomycin-polymyxin-hydrocort,neomycin/polymyxin b sulf/hc,neomycin/polymyxin b sulf/hc
oticin hc,neomycin/polymyxin b sulf/hc,neomycin/polymyxin b sulf/hc
neomycin-polymyxin-gramicidin,neomycin/polymyxn b/gramicidin,neomycin/polymyxn b/gramicidin
neosporin,neomycin/polymyxn b/gramicidin,neomycin/polymyxn b/gramicidin
akynzeo,netupitant/palonosetron hcl,netupitant/palonosetron hydrochloride
advicor,niacin/lovastatin,niacin/lovastatin
simcor,niacin/simvastatin,niacin/simvastatin
macrobid,nitrofurantoin monohyd/m-cryst,nitrofurantoin monohyd/m-cryst
nitrofurantoin macrocrystal,nitrofurantoin monohyd/m-cryst,nitrofurantoin monohyd/m-cryst
nitrofurantoin mono-macro,nitrofurantoin monohyd/m-cryst,nitrofurantoin monohyd/m-cryst
nitroglycerin in d5w,nitroglycerin/d5w,nitroglycerin/d5w
ortho evra,norelgestromin/ethin.estradiol,norelgestromin/ethin.estradiol
xulane,norelgestromin/ethin.estradiol,norelgestromin/ethin.estradiol
femcon fe,noreth-ethinyl estradiol/iron,noreth-ethinyl estradiol/iron
generess fe,noreth-ethinyl estradiol/iron,noreth-ethinyl estradiol/iron
layolis fe,noreth-ethinyl estradiol/iron,noreth-ethinyl estradiol/iron
norethin-eth estra ferrous fum,noreth-ethinyl estradiol/iron,noreth-ethinyl estradiol/iron
norethindrone-ethin estradiol,noreth-ethinyl estradiol/iron,noreth-ethinyl estradiol/iron
wymzya fe,noreth-ethinyl estradiol/iron,noreth-ethinyl estradiol/iron
zenchent fe,noreth-ethinyl estradiol/iron,noreth-ethinyl estradiol/iron
zeosa,noreth-ethinyl estradiol/iron,noreth-ethinyl estradiol/iron
pediaderm af,nystatin/emollient combo no.54,nystatin/emollient combo no.54
nystatin-triamcinolone,nystatin/triamcin,nystatin/triamcin
olanzapine-fluoxetine hcl,olanzapine/fluoxetine hcl,olanzapine/fluoxetine hydrochloride
symbyax,olanzapine/fluoxetine hcl,olanzapine/fluoxetine hydrochloride
tribenzor,olmesartan/amlodipin/hcthiazid,olmesartan/amlodipin/hcthiazid
benicar hct,olmesartan/hydrochlorothiazide,olmesartan/hydrochlorothiazide
advanced am/pm,om-3/calcium/d3/fa/mv cmb 13,om-3/calcium/d3/fa/mv cmb 13
mi-omega nf,om-3/dha/epa/b12/fa/b6/phytost,om-3/dha/epa/b12/fa/b6/phytost
vit 3,om-3/dha/epa/b12/fa/b6/phytost,om-3/dha/epa/b12/fa/b6/phytost
animi-3,om-3/dha/epa/d3/b12/fa/b-6/phy,om-3/dha/epa/d3/b12/fa/b-6/phy
animi-3 with vitamin d,om-3/dha/epa/d3/b12/fa/b-6/phy,om-3/dha/epa/d3/b12/fa/b-6/phy
viekira pak,ombita/paritap/riton/dasabuvir,ombita/paritap/riton/dasabuvir
technivie,ombitasvir/paritaprev/ritonav,ombitasvir/paritaprev/ritonav
vascazen,omega-3s/dha/epa/fish oil,omega-3s/dha/epa/fish oil
omeclamox-pak,omeprazole/clarith/amoxicillin,omeprazole/clarith/amoxicillin
omeprazole-sodium bicarbonate,omeprazole/sodium bicarbonate,omeprazole/sodium bicarbonate
zegerid,omeprazole/sodium bicarbonate,omeprazole/sodium bicarbonate
ondansetron hcl in dextrose,ondansetron hcl/d5w/pf,ondansetron hydrochloride/d5w
belladonna-opium,opium/belladonna alkaloids,opium/belladonna alkaloids
orphenadrine compound,orphenadrine/aspirin/caffeine,orphenadrine/aspirin/caffeine
orphenadrine compound forte,orphenadrine/aspirin/caffeine,orphenadrine/aspirin/caffeine
endocet,oxycodone hcl/acetaminophen,oxycodone hydrochloride/acetaminophen
magnacet,oxycodone hcl/acetaminophen,oxycodone hydrochloride/acetaminophen
oxycodone-acetaminophen,oxycodone hcl/acetaminophen,oxycodone hydrochloride/acetaminophen
oxycodone hcl-acetaminophen,oxycodone hcl/acetaminophen,oxycodone hydrochloride/acetaminophen
percocet,oxycodone hcl/acetaminophen,oxycodone hydrochloride/acetaminophen
primlev,oxycodone hcl/acetaminophen,oxycodone hydrochloride/acetaminophen
roxicet,oxycodone hcl/acetaminophen,oxycodone hydrochloride/acetaminophen
tylox,oxycodone hcl/acetaminophen,oxycodone hydrochloride/acetaminophen
xartemis xr,oxycodone hcl/acetaminophen,oxycodone hydrochloride/acetaminophen
xolox,oxycodone hcl/acetaminophen,oxycodone hydrochloride/acetaminophen
endodan,oxycodone hcl/aspirin,oxycodone hydrochloride/aspirin
oxycodone hcl-aspirin,oxycodone hcl/aspirin,oxycodone hydrochloride/aspirin
percodan,oxycodone hcl/aspirin,oxycodone hydrochloride/aspirin
oxycodone-aspirin,oxycodone hcl/oxycodon ter/asa,oxycodone hydrochloride/oxycodon ter/asa
respa a.r.,p-ephed hcl/chlor-mal/bell alk,p-ephed hydrochloride/chlor-mal/bell alk
guaifenesin dac,p-ephed hcl/codeine/guaifen,p-ephed hydrochloride/codeine/guaifen
rezira,p-ephed hcl/hydrocodone,p-ephed hydrochloride/hydrocodone
escavite,pedi multivit #47/iron/fluorid,pedi multivit #47/iron/fluorid
multivitamins w-fluoride-iron,pedi mv #75/fluoride/iron,pedi mv #75/fluoride/iron
multivitamins with fluoride,pedi mvi no.12/sodium fluoride,pedi mvi no.12/sodium fluoride
mvc-fluoride,pedi mvi no.12/sodium fluoride,pedi mvi no.12/sodium fluoride
colyte,"peg 3350/na sulf,bicarb,cl/kcl","peg 3350/na sulf,bicarb,cl/kcl"
colyte with flavor packets,"peg 3350/na sulf,bicarb,cl/kcl","peg 3350/na sulf,bicarb,cl/kcl"
colyte with flavor packs,"peg 3350/na sulf,bicarb,cl/kcl","peg 3350/na sulf,bicarb,cl/kcl"
gavilyte-c,"peg 3350/na sulf,bicarb,cl/kcl","peg 3350/na sulf,bicarb,cl/kcl"
gavilyte-g,"peg 3350/na sulf,bicarb,cl/kcl","peg 3350/na sulf,bicarb,cl/kcl"
golytely,"peg 3350/na sulf,bicarb,cl/kcl","peg 3350/na sulf,bicarb,cl/kcl"
peg-3350 and electrolytes,"peg 3350/na sulf,bicarb,cl/kcl","peg 3350/na sulf,bicarb,cl/kcl"
peg 3350-electrolyte,"peg 3350/na sulf,bicarb,cl/kcl","peg 3350/na sulf,bicarb,cl/kcl"
moviprep,peg3350/sod sul/nacl/asb/c/kcl,peg3350/sod sul/nacl/asb/c/kcl
bicillin c-r,pen g benz/pen g procaine,pen g benz/pen g procaine
penicillin gk-iso-osm dextrose,pen g pot/dextrose-water,pen g pot/dextrose-water
pentazocine-acetaminophen,pentazocine hcl/acetaminophen,pentazocine hydrochloride/acetaminophen
pentazocine-naloxone hcl,pentazocine hcl/naloxone hcl,pentazocine hydrochloride/naloxone hydrochloride
perphenazine-amitriptyline,perphenazine/amitriptyline hcl,perphenazine/amitriptyline hydrochloride
qsymia,phentermine/topiramate,phentermine/topiramate
norel sr,phenyleph/acetaminop/p-tlox/cp,phenyleph/acetaminop/p-tlox/cp
donatuss dc,phenyleph/dihydrocodeine/guaif,phenyleph/dihydrocodeine/guaif
alahist dhc,phenylephrine hcl/dihydroco bt,phenylephrine hydrochloride/dihydroco bt
promethazine-phenylephrine,phenylephrine hcl/prometh hcl,phenylephrine hydrochloride/prometh hydrochloride
promethazine vc,phenylephrine hcl/prometh hcl,phenylephrine hydrochloride/prometh hydrochloride
r-tanna,phenylephrine/chlor-tan,phenylephrine/chlor-tan
r-tanna pediatric,phenylephrine/chlor-tan,phenylephrine/chlor-tan
rynatan,phenylephrine/chlor-tan,phenylephrine/chlor-tan
rynatan pediatric,phenylephrine/chlor-tan,phenylephrine/chlor-tan
dihydro-pe,phenylephrine/dhcodeine bt/cp,phenylephrine/dhcodeine bt/cp
aldex-ct,phenylephrine/diphenhydramine,phenylephrine/diphenhydramine
aldex d,phenylephrine/pyrilamine,phenylephrine/pyrilamine
pyril d,phenylephrine/pyrilamine,phenylephrine/pyrilamine
poly hist forte,phenylephrine/pyrilamine ma/cp,phenylephrine/pyrilamine ma/cp
pyril-chlor-phen,phenylephrine/pyrilamine ma/cp,phenylephrine/pyrilamine ma/cp
ru-hist forte,phenylephrine/pyrilamine ma/cp,phenylephrine/pyrilamine ma/cp
vayacog,phospserin/omega-3/dha/epa,phospserin/omega-3/dha/epa
duetact,pioglitazone hcl/glimepiride,pioglitazone hydrochloride/glimepiride
pioglitazone-glimepiride,pioglitazone hcl/glimepiride,pioglitazone hydrochloride/glimepiride
actoplus met,pioglitazone hcl/metformin hcl,pioglitazone hydrochloride/metformin hydrochloride
actoplus met xr,pioglitazone hcl/metformin hcl,pioglitazone hydrochloride/metformin hydrochloride
pioglitazone-metformin,pioglitazone hcl/metformin hcl,pioglitazone hydrochloride/metformin hydrochloride
piperacillin-tazobactam,piperacillin sodium/tazobactam,piperacillin sodium/tazobactam
zosyn,piperacillin sodium/tazobactam,piperacillin sodium/tazobactam
citranatal 90 dha,pn w-ca64/iron cb&gl/fa/dss/dh,pn w-ca64/iron cb&gl/fa/dss/dh
natalvirt 90 dha,pn w-ca64/iron cb&gl/fa/dss/dh,pn w-ca64/iron cb&gl/fa/dss/dh
ob complete one,pn85/iron cb&asp g/fa/dha/fish,pn85/iron cb&asp g/fa/dha/fish
completenate,pnv #14/ferrous fum/folic acid,pnv #14/ferrous fum/folic acid
prenatal multivitamin w-iron,pnv #14/ferrous fum/folic acid,pnv #14/ferrous fum/folic acid
concept ob,"pnv #15/iron fum,ps/folic acid","pnv #15/iron fum,ps/folic acid"
folivane-ob,"pnv #15/iron fum,ps/folic acid","pnv #15/iron fum,ps/folic acid"
prefera-ob one,pnv #19/iron ps&heme/folic/dha,pnv #19/iron ps&heme/folic/dha
vp-heme one,pnv #19/iron ps&heme/folic/dha,pnv #19/iron ps&heme/folic/dha
ob complete with dha,pnv #30/iron carb&aspg/fa/om3,pnv #30/iron carb&aspg/fa/om3
prenate essential,pnv #35/iron/fa #6/dha,pnv #35/iron/fa #6/dha
prenate dha,pnv #38/iron fum/folate/dha,pnv #38/iron fum/folate/dha
prenate dha,pnv #78/iron asp gly/fa#1/dha,pnv #78/iron asp gly/fa#1/dha
cavan-heme ob,pnv #8/iron ps & heme polyp/fa,pnv #8/iron ps & heme polyp/fa
prefera-ob,pnv #8/iron ps & heme polyp/fa,pnv #8/iron ps & heme polyp/fa
paire ob plus dha,"pnv #8/iron ps cmp,aspg/fa/dha","pnv #8/iron ps cmp,aspg/fa/dha"
nestabs abc,pnv #86/iron poly/fa/dha/epa,pnv #86/iron poly/fa/dha/epa
nestabs dha,pnv #87/iron bisgly/fa/dha,pnv #87/iron bisgly/fa/dha
nutri-tab ob + dha,pnv #87/iron bisgly/fa/dha,pnv #87/iron bisgly/fa/dha
preque 10,"pnv 18/fe,carb/fa/dss/ubi/dha","pnv 18/fe,carb/fa/dss/ubi/dha"
folcaps omega-3,"pnv ca37/iron cb,asp,bg/fa/om3","pnv ca37/iron cb,asp,bg/fa/om3"
vitaphil + dha,pnv cmb#20/iron bisgly/fa/dha,pnv cmb#20/iron bisgly/fa/dha
ob 90 + dha,pnv comb 22/iron cb/fa/dss/dha,pnv comb 22/iron cb/fa/dss/dha
vitaspire,pnv comb.no.44/iron/folic acid,pnv comb.no.44/iron/folic acid
atabex ec,"pnv comb.no43/iron,carb/fa/dss","pnv comb.no43/iron,carb/fa/dss"
hemenatal ob + dha,pnv combo #22/iron/fa/om3/dha,pnv combo #22/iron/fa/om3/dha
prefera-ob plus dha,pnv combo #22/iron/fa/om3/dha,pnv combo #22/iron/fa/om3/dha
cavan-heme omega,pnv combo #8/iron/folic ac/dha,pnv combo #8/iron/folic ac/dha
pnv-dha,pnv combo#47/iron/fa #1/dha,pnv combo#47/iron/fa #1/dha
prenate dha,pnv combo#47/iron/fa #1/dha,pnv combo#47/iron/fa #1/dha
virt-pn dha,pnv combo#47/iron/fa #1/dha,pnv combo#47/iron/fa #1/dha
zatean-pn dha,pnv combo#47/iron/fa #1/dha,pnv combo#47/iron/fa #1/dha
prenatal 19,pnv no.115/iron fumarate/fa,pnv no.115/iron fumarate/fa
prenatal 19,pnv no.118/iron fumarate/fa,pnv no.118/iron fumarate/fa
se-natal 19,pnv no.118/iron fumarate/fa,pnv no.118/iron fumarate/fa
citranatal rx,pnv no.22/iron cbn&gluc/fa/dss,pnv no.22/iron cbn&gluc/fa/dss
foltabs,pnv no.22/iron cbn&gluc/fa/dss,pnv no.22/iron cbn&gluc/fa/dss
tri rx,pnv no.22/iron cbn&gluc/fa/dss,pnv no.22/iron cbn&gluc/fa/dss
vinacal,pnv no.22/iron cbn&gluc/fa/dss,pnv no.22/iron cbn&gluc/fa/dss
vinate calcium,pnv no.4/iron cbn&gluc/fa/doss,pnv no.4/iron cbn&gluc/fa/doss
neevo dha,pnv no.42/iron/fa/lmfolate/dha,pnv no.42/iron/fa/lmfolate/dha
rovin-nv dha,pnv no.42/iron/fa/lmfolate/dha,pnv no.42/iron/fa/lmfolate/dha
active ob,"pnv no.66/iron,carbonyl/fa/dha","pnv no.66/iron,carbonyl/fa/dha"
citranatal rx,pnv no.81/iron cbn&gluc/fa/dss,pnv no.81/iron cbn&gluc/fa/dss
docosavit,pnv no10/iron fum&p/fa/omega-3,pnv no10/iron fum&p/fa/omega-3
se-tan dha,pnv no10/iron fum&p/fa/omega-3,pnv no10/iron fum&p/fa/omega-3
tandem dha,pnv no10/iron fum&p/fa/omega-3,pnv no10/iron fum&p/fa/omega-3
obtrex dha,"pnv no12/iron,carb/fa/dss/om-3","pnv no12/iron,carb/fa/dss/om-3"
preque 10,"pnv no18/iron,carb/fa/ubi/dha","pnv no18/iron,carb/fa/ubi/dha"
triveen-ten,"pnv no18/iron,carb/fa/ubi/dha","pnv no18/iron,carb/fa/ubi/dha"
pnv-select,pnv w-ca #40/iron fum/fa cmb#1,pnv w-ca #40/iron fum/fa cmb#1
prenate elite,pnv w-ca #40/iron fum/fa cmb#1,pnv w-ca #40/iron fum/fa cmb#1
virt-pn,pnv w-ca #40/iron fum/fa cmb#1,pnv w-ca #40/iron fum/fa cmb#1
zatean-pn,pnv w-ca #40/iron fum/fa cmb#1,pnv w-ca #40/iron fum/fa cmb#1
cavan one omega,pnv w-ca no.37/iron/fa/omega-3,pnv w-ca no.37/iron/fa/omega-3
folcaps omega-3,pnv w-ca no.37/iron/fa/omega-3,pnv w-ca no.37/iron/fa/omega-3
ob-natal one,pnv w-ca no.37/iron/fa/omega-3,pnv w-ca no.37/iron/fa/omega-3
ultimatecare one,pnv w-ca no.37/iron/fa/omega-3,pnv w-ca no.37/iron/fa/omega-3
prenatal-u,pnv w-o ca no5/fe fumarate/fa,pnv w-o ca no5/fe fumarate/fa
folbecal,pnv w-o iron/fa/calcium/b6/b12,pnv w-o iron/fa/calcium/b6/b12
folinatal plus b,pnv w-o iron/fa/calcium/b6/b12,pnv w-o iron/fa/calcium/b6/b12
trimesis rx,pnv w-o iron/fa/calcium/b6/b12,pnv w-o iron/fa/calcium/b6/b12
pnv-omega,pnv with ca #68/iron/fa#1/dha,pnv with ca #68/iron/fa#1/dha
prenate essential,pnv with ca #68/iron/fa#1/dha,pnv with ca #68/iron/fa#1/dha
virt-pn plus,pnv with ca #68/iron/fa#1/dha,pnv with ca #68/iron/fa#1/dha
zatean-pn plus,pnv with ca #68/iron/fa#1/dha,pnv with ca #68/iron/fa#1/dha
vitafol-pn,pnv with ca combo.11/iron/fa,pnv with ca combo.11/iron/fa
marnatal-f,pnv with ca no.65/iron poly/fa,pnv with ca no.65/iron poly/fa
natalcare plus,pnv with ca#74/iron/folic acid,pnv with ca#74/iron/folic acid
prenaplus,pnv with ca#74/iron/folic acid,pnv with ca#74/iron/folic acid
prenatal low iron,pnv with ca#74/iron/folic acid,pnv with ca#74/iron/folic acid
prenatal plus,pnv with ca#74/iron/folic acid,pnv with ca#74/iron/folic acid
prenate plus,pnv with ca#74/iron/folic acid,pnv with ca#74/iron/folic acid
vol-plus,pnv with ca#74/iron/folic acid,pnv with ca#74/iron/folic acid
gesticare dha,"pnv with ca,no.60/iron/fa/dha","pnv with ca,no.60/iron/fa/dha"
natelle one,"pnv with ca,no.70/iron/fa/dha","pnv with ca,no.70/iron/fa/dha"
prenatal plus,"pnv with ca,no.72/iron,carb/fa","pnv with ca,no.72/iron,carb/fa"
prenatal plus,"pnv with ca,no.72/iron/fa","pnv with ca,no.72/iron/fa"
prenatal vitamin plus low iron,"pnv with ca,no.72/iron/fa","pnv with ca,no.72/iron/fa"
preplus,"pnv with ca,no.72/iron/fa","pnv with ca,no.72/iron/fa"
citranatal b-calm,"pnv with ca,no63/iron/fa/b6","pnv with ca,no63/iron/fa/b6"
neevo,pnv with ca8/iron/fa/lmefolate,pnv with ca8/iron/fa/lmefolate
pnv-iron,pnv with ca8/iron/fa/lmefolate,pnv with ca8/iron/fa/lmefolate
rovin-nv,pnv with ca8/iron/fa/lmefolate,pnv with ca8/iron/fa/lmefolate
natafort,pnv without ca no.9/iron/fa,pnv without ca no.9/iron/fa
concept dha,pnv#16/iron fum & ps/fa/om-3,pnv#16/iron fum & ps/fa/om-3
taron-c dha,pnv#16/iron fum & ps/fa/om-3,pnv#16/iron fum & ps/fa/om-3
virt-c dha,pnv#16/iron fum & ps/fa/om-3,pnv#16/iron fum & ps/fa/om-3
tricare prenatal dha one,pnv#20/iron/fa/ds/fish/dha/epa,pnv#20/iron/fa/ds/fish/dha/epa
hemenatal ob,pnv#21/iron ps& heme polyp/fa,pnv#21/iron ps& heme polyp/fa
prefera ob,pnv#21/iron ps& heme polyp/fa,pnv#21/iron ps& heme polyp/fa
vp-heme ob,pnv#21/iron ps& heme polyp/fa,pnv#21/iron ps& heme polyp/fa
pnv-first,pnv#26/iron poly/fa/dha,pnv#26/iron poly/fa/dha
tl-assure one,pnv#26/iron poly/fa/dha,pnv#26/iron poly/fa/dha
vitafol-one,pnv#26/iron poly/fa/dha,pnv#26/iron poly/fa/dha
vitafol ultra,pnv#67/iron ps/fa cmb#1/dha,pnv#67/iron ps/fa cmb#1/dha
levomefolate dha,pnv#79/iron/fa/lmfolate ca/dha,pnv#79/iron/fa/lmfolate ca/dha
neevo dha,pnv#79/iron/fa/lmfolate ca/dha,pnv#79/iron/fa/lmfolate ca/dha
folcaps care one,"pnv,ca,no.35/iron/fa/ds/omeg-3","pnv,ca,no.35/iron/fa/ds/omeg-3"
ultimatecare one nf,"pnv,ca,no.35/iron/fa/ds/omeg-3","pnv,ca,no.35/iron/fa/ds/omeg-3"
b-nexa,pnv/fa/b6/calcium phos/ginger,pnv/fa/b6/calcium phos/ginger
se-natal 90,pnv/ferrous fumarate/doss/fa,pnv/ferrous fumarate/doss/fa
maternity,pnv/ferrous fumarate/fa/se,pnv/ferrous fumarate/fa/se
vinate-m,pnv/ferrous fumarate/fa/se,pnv/ferrous fumarate/fa/se
poly iron pn forte,pnv/iron ps cplx/folic acid,pnv/iron ps cplx/folic acid
multivitamins with minerals,"pnv/iron,carb/om-3/fa/fat 1","pnv/iron,carb/om-3/fa/fat 1"
mynatal,"pnv/iron,carbonyl/docusate/fa","pnv/iron,carbonyl/docusate/fa"
duet dha balanced,pnv105/iron/fa/omega 3/dha/epa,pnv105/iron/fa/omega 3/dha/epa
duet dha 400,pnv106/iron/fa/om3/dha/epa,pnv106/iron/fa/om3/dha/epa
duet dha balanced,pnv110/iron/fa/omega 3/dha/epa,pnv110/iron/fa/omega 3/dha/epa
pnv-ferrous fumarate-docu-fa,pnv115/iron fumarate/fa/dss,pnv115/iron fumarate/fa/dss
prenatal 19,pnv115/iron fumarate/fa/dss,pnv115/iron fumarate/fa/dss
duet dha balanced,pnv117/iron/fa/om3/dha/epa,pnv117/iron/fa/om3/dha/epa
prenatal 19,pnv119/iron fumarate/fa/dss,pnv119/iron fumarate/fa/dss
se-natal 19,pnv119/iron fumarate/fa/dss,pnv119/iron fumarate/fa/dss
